journal	date	pmc_id	paper_section	word	Nchar	Nwords	n
Elife	2021-07-01	8024007	methods	ponder	10454	1336	0
Elife	2021-07-01	8024007	sa1	ponder	9549	1373	0
Elife	2021-07-01	8024007	sa2	ponder	9006	1294	0
Elife	2021-07-01	8024007	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8024007	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8024007	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8024007	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8102067	introduction	ponder	6350	758	0
Elife	2021-07-01	8102067	results	ponder	103141	12201	0
Elife	2021-07-01	8102067	discussion	ponder	14899	1938	0
Elife	2021-07-01	8102067	methods	ponder	65218	6726	0
Elife	2021-07-01	8102067	sa1	ponder	4358	608	0
Elife	2021-07-01	8102067	sa2	ponder	10259	1462	0
Elife	2021-07-01	8102067	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8102067	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8102067	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8102067	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8184215	introduction	ponder	7597	922	0
Elife	2021-07-01	8184215	results	ponder	177810	9933	0
Elife	2021-07-01	8184215	discussion	ponder	26985	2852	0
Elife	2021-07-01	8184215	methods	ponder	146462	6239	0
Elife	2021-07-01	8184215	sa1	ponder	28275	4433	0
Elife	2021-07-01	8184215	sa2	ponder	89488	13577	0
Elife	2021-07-01	8184215	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8184215	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8184215	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8184215	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8025657	introduction	ponder	8449	980	0
Elife	2021-07-01	8025657	results	ponder	56638	7593	0
Elife	2021-07-01	8025657	discussion	ponder	9374	1251	0
Elife	2021-07-01	8025657	methods	ponder	78906	4653	0
Elife	2021-07-01	8025657	sa1	ponder	10568	1638	0
Elife	2021-07-01	8025657	sa2	ponder	25591	3961	0
Elife	2021-07-01	8025657	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8025657	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8025657	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8025657	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8043745	introduction	ponder	-1	-1	-1
Elife	2021-07-01	8043745	results	ponder	-1	-1	-1
Elife	2021-07-01	8043745	discussion	ponder	-1	-1	-1
Elife	2021-07-01	8043745	methods	ponder	-1	-1	-1
Elife	2021-07-01	8043745	sa1	ponder	-1	-1	-1
Elife	2021-07-01	8043745	sa2	ponder	-1	-1	-1
Elife	2021-07-01	8043745	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8043745	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8043745	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8043745	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8043748	introduction	ponder	3909	496	0
Elife	2021-07-01	8043748	results	ponder	26887	3464	0
Elife	2021-07-01	8043748	discussion	ponder	14010	1833	0
Elife	2021-07-01	8043748	methods	ponder	31038	3934	0
Elife	2021-07-01	8043748	sa1	ponder	5999	906	0
Elife	2021-07-01	8043748	sa2	ponder	13409	1987	0
Elife	2021-07-01	8043748	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8043748	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8043748	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8043748	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8034981	introduction	ponder	22604	2532	0
Elife	2021-07-01	8034981	results	ponder	47484	5905	0
Elife	2021-07-01	8034981	discussion	ponder	5913	763	0
Elife	2021-07-01	8034981	methods	ponder	142057	14788	0
Elife	2021-07-01	8034981	sa1	ponder	5030	755	0
Elife	2021-07-01	8034981	sa2	ponder	7995	1203	0
Elife	2021-07-01	8034981	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8034981	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8034981	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8034981	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8046433	introduction	ponder	5366	659	0
Elife	2021-07-01	8046433	results	ponder	39836	5158	0
Elife	2021-07-01	8046433	discussion	ponder	25892	3276	0
Elife	2021-07-01	8046433	methods	ponder	20018	2372	0
Elife	2021-07-01	8046433	sa1	ponder	10633	1599	0
Elife	2021-07-01	8046433	sa2	ponder	16080	2362	0
Elife	2021-07-01	8046433	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8046433	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8046433	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8046433	sa6	ponder	-1	-1	-1
